Feature ID	Taxon	Confidence
011091162b31829f4b4b9870b8f3246a	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales	0.9999968611742048
011173593b4e334a777ffb97de570ac4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Albatrellaceae;g__Leucophleps;s__Leucophleps_spinispora	0.9999992263128812
0112db799cb3b0cc3ec5885eb37aa582	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9967757679396405
01132e93a53142e9c51564a22ab23ef2	k__Fungi;p__Basidiomycota	0.8288998475854394
01178244213f479089b06f0407b0593f	k__Fungi	0.9999999999999998
011c1983688de24761709bef8785c6eb	k__Fungi	0.9999999999999916
0120fd3ee9fc9057a80928cb64b5fc60	k__Fungi;p__Neocallimastigomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9998111448473038
012691279e16309ac0d259b525692098	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.8168913566576782
0134d953d35b4104e25b574ff9db1782	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis_vinacea	0.7461383742540354
01398213b3c21bae64fe3f085891b563	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified;s__unidentified	0.9988643672306958
013f4d8ff6991955635d2a2f3518d2b8	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9995489137548578
014ebd4eeedec7987caa129cbb3fedb3	k__Fungi	0.9999999999999933
0155fdc3ae0256b2f5cafbec842b64a5	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.9803187089943942
0161a4b60f17dee50298a95583cdebc5	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__unidentified	0.9640400520055403
0172c34f9c99996e58f080fa6bbd38cf	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Thelebolaceae;g__Thelebolus;s__Thelebolus_spongiae	0.8696508500400099
0184702b22ea39c01a8df4e6c4587981	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.9999979050971166
0186f7a37c65c64a005cb5f2335e7f4c	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	0.9996334370280893
018ca67b8fde19d5dcab52d62accbd12	k__Fungi	0.9999999999999892
018d8b33e2393e5515142018da1a1eac	k__Fungi	1.0000000000000033
018f40ad6a01aaceff11bfc89da75d60	k__Fungi	1.0000000000000007
